B0CYLR9LYS,0104 Deep Fryers,1
B0CJDQRM8Z,0105 Tablets,1.1
B0DB1NG88R,0105 Tablets,1.1
B0C5CWHLTW,0105 Tablets,1.1
B0D1KHR92J,0105 Tablets,1.1
B0D1KPCM5T,0105 Tablets,1.1
B0B5TMK7VB,0109 Food Processors,1
B0BLC81627,0109 Food Processors,0.5
B0BB85KY7S,0110 SIM Card Contracts,1.1
B0CH3RJ7J1,0110 SIM Card Contracts,1.1
B09SGKF4ZK,0110 SIM Card Contracts,1.1
B09RQ5YSVC,0110 SIM Card Contracts,1.1
B0CDGH35BB,0110 SIM Card Contracts,1.1
B0B2DN6PZD,0110 SIM Card Contracts,1.1
B09TR7J9BY,0110 SIM Card Contracts,1.1
B0BTTQGVVW,0110 SIM Card Contracts,1.1
B09QLDRMRW,0110 SIM Card Contracts,1.1
B0BWJWFPCZ,0110 SIM Card Contracts,1.1
B0CJCB125Z,0110 SIM Card Contracts,1.1
B09RQ6Z9L1,0110 SIM Card Contracts,1.1
B0B5Q9G9Z5,0110 SIM Card Contracts,1.1
B09RQ7RCCX,0110 SIM Card Contracts,1.1
B0BKH35BQ6,0110 SIM Card Contracts,1.1
B0C6MDGMYN,0114 Ironing,0.75
B07JZ7ZVD3,0115 Microwave Ovens,1.2
B0CXT4HQSD,0116 Small Ovens,1
B0CVFYFTWS,0121 TVs 32 and smaller,0.9
B0CVFYNWQV,0121 TVs 32 and smaller,0.9
B0BNC1MCD8,0121 TVs 32 and smaller,0.9
B0D31X2GKS,0121 TVs 32 and smaller,0.9
B0CVFXBX3R,0121 TVs 32 and smaller,0.9
B0CKF7RMM8,0121 TVs 32 and smaller,0.9
B08DYCNKG5,0121 TVs 32 and smaller,0.9
B0BV7742R3,0121 TVs 32 and smaller,0.9
B0CLLR611M,0121 TVs 32 and smaller,0.9
B0CP87XWFT,0121 TVs 32 and smaller,0.9
B07N8MPKX5,0121 TVs 32 and smaller,0.9
B0BY2TH8B9,0121 TVs 32 and smaller,0.9
B09PDGD6JB,0121 TVs 32 and smaller,0.9
B08CBDGLLK,0121 TVs 32 and smaller,0.9
B09M7JKH56,0121 TVs 32 and smaller,0.9
B0CYCMXDN2,0121 TVs 32 and smaller,0.9
B0BXM3SP8K,0121 TVs 32 and smaller,0.9
B0BDZ38YS7,0121 TVs 32 and smaller,0.9
B0CWGXTXVZ,0121 TVs 32 and smaller,0.9
B0CP8B7NGJ,0121 TVs 32 and smaller,0.9
B0BX4HLB8R,0121 TVs 32 and smaller,0.9
B08552FMQP,0121 TVs 32 and smaller,0.9
B0BTMMQRJP,0121 TVs 32 and smaller,0.9
B0CS3S9H1C,0121 TVs 32 and smaller,0.9
B0CGY4N1RF,0121 TVs 32 and smaller,0.9
B0D31XZV6N,0121 TVs 32 and smaller,0.9
B0CF5ZQH7Y,0121 TVs 32 and smaller,0.9
B09ZHT3XKK,0121 TVs 32 and smaller,0.9
B0CYCLY5NX,0121 TVs 32 and smaller,0.9
B08RDX2Z12,0121 TVs 32 and smaller,0.9
B0CWVCKJ71,0121 TVs 32 and smaller,0.9
B0C26PD2PV,0121 TVs 32 and smaller,0.9
B088TKLW51,0121 TVs 32 and smaller,0.9
B0B59YVTZ8,0121 TVs 32 and smaller,0.9
B0DC6ZQG2G,0121 TVs 32 and smaller,0.9
B0C3MMYHC7,0121 TVs 32 and smaller,0.9
B0C1C66CC8,0121 TVs 32 and smaller,0.9
B08CBD94BL,0121 TVs 32 and smaller,0.9
B0CPYM2TKW,0121 TVs 32 and smaller,0.9
B0C3MLBCVF,0121 TVs 32 and smaller,0.9
B07FDNRYJB,0121 TVs 32 and smaller,0.9
B0DC71M9YR,0121 TVs 32 and smaller,0.9
B0CJL3WHFM,0121 TVs 32 and smaller,0.9
B09NMD93NW,0121 TVs 32 and smaller,0.9
B0D31WVBNF,0121 TVs 32 and smaller,0.9
B0CGY4L48L,0121 TVs 32 and smaller,0.9
B0BSLSBZ6V,0121 TVs 32 and smaller,0.9
B0BXTB8N28,0121 TVs 32 and smaller,0.9
B0DBZ6BTVS,0121 TVs 32 and smaller,0.9
B0DH8GQ11F,0121 TVs 32 and smaller,0.9
B08L6NRMTQ,0121 TVs 32 and smaller,0.9
B0B25VBY7V,0121 TVs 32 and smaller,0.9
B0CXTLDGZ9,0121 TVs 32 and smaller,0.9
B09RQ4C4KX,0121 TVs 32 and smaller,0.9
B0B2X8ZHHW,0121 TVs 32 and smaller,0.9
B098BNL2L1,0121 TVs 32 and smaller,0.9
B0CG69Z4YX,0121 TVs 32 and smaller,0.9
B0CT8GGHXW,0121 TVs 32 and smaller,0.9
B0D2KWNNJN,0121 TVs 32 and smaller,0.9
B0CYZK9S6M,0121 TVs 32 and smaller,0.9
B0D31XSMBS,0121 TVs 32 and smaller,0.9
B08CBD2KB8,0121 TVs 32 and smaller,0.9
B0D9MDCHG4,0121 TVs 32 and smaller,0.9
B0DBRC1R8N,0121 TVs 32 and smaller,0.9
B0BBP7LPQF,0130 Feature Phones,1.1
B0B77LVRPV,0130 Feature Phones,1.1
B0C81RYFV1,0130 Feature Phones,0.75
B07S22JTNC,0130 Feature Phones,0.75
B08457GP3N,0130 Feature Phones,1.1
B08KY2CW4N,0130 Feature Phones,0.95
B08457V863,0130 Feature Phones,1.1
B09S6PBCY5,0130 Feature Phones,1.1
B07XVS3VS8,0130 Feature Phones,1.1
B0922CMCH3,0130 Feature Phones,0.75
B0BCQ8MQLR,0130 Feature Phones,1.1
B07RPZ4GG9,0130 Feature Phones,1.1
B08HM79NFC,0130 Feature Phones,0.75
B0B6WLHKC3,0130 Feature Phones,0.75
B0C1KWCPNC,0130 Feature Phones,1.1
B08HJ39GXP,0130 Feature Phones,0.75
B0C81QV4FK,0130 Feature Phones,0.75
B08457Z9Q7,0130 Feature Phones,1.1
B0D4ZKVYMP,0130 Feature Phones,0.75
B07XQBG9ND,0130 Feature Phones,0.75
B0C6F9NHKV,0130 Feature Phones,0.75
B07YTVGF1Q,01305 Multi-Platform Cameras,0.8
B0DB9HZVZV,01305 Multi-Platform Cameras,0.5
B0CF61DTJW,0131 TVs 33-41,0.95
B0D231J6Z6,0131 TVs 33-41,0.95
B0DC724WW5,0131 TVs 33-41,0.95
B0BTMLPBMG,0131 TVs 33-41,0.95
B0CNKK8DCF,0131 TVs 33-41,0.95
B0CYCMS5RK,0131 TVs 33-41,0.95
B0CW3FPVPX,0131 TVs 33-41,0.95
B0C74VB376,0131 TVs 33-41,0.95
B0BG8BNZC6,0131 TVs 33-41,0.95
B0CZXPSX6N,0131 TVs 33-41,0.95
B0BDZ4LS2P,0131 TVs 33-41,0.95
B0CN4Q1MBF,0131 TVs 33-41,0.95
B0CKFCPMNH,0131 TVs 33-41,0.95
B0D13VX3S6,01320 Multi-Platform Headsets,0.5
B0CZX7MB48,01320 Multi-Platform Headsets,0.5
B0DB9Y81C1,01320 Multi-Platform Headsets,0.5
B0B1QB25YR,01320 Multi-Platform Headsets,0.5
B0CBQ2B9ZD,0141 TVs 42-50,1.1
B0BWFPXMJZ,0141 TVs 42-50,1.1
B0D49B295D,0141 TVs 42-50,1.1
B0D3MX312Y,0141 TVs 42-50,1.1
B0CYCM4SZ8,0141 TVs 42-50,1.1
B0CYPZPGYF,0141 TVs 42-50,1.1
B0B3S1H8MJ,0141 TVs 42-50,1.1
B08V5CMT8N,0141 TVs 42-50,1.1
B09SG6YWMZ,0141 TVs 42-50,1.1
B0CF2NTRN3,0141 TVs 42-50,1.1
B0BWWJV2K1,0141 TVs 42-50,1.1
B0CZWNDNXW,0141 TVs 42-50,1.1
B0CJS28H6G,0141 TVs 42-50,1.1
B0D2Z69MQD,0141 TVs 42-50,1.1
B0BRNLWHXP,0141 TVs 42-50,1.1
B08553S69P,0141 TVs 42-50,1.1
B09NYFRB2M,0141 TVs 42-50,1.1
B0BXB7GWWL,0141 TVs 42-50,1.1
B0BG8G1D5N,0141 TVs 42-50,1.1
B09TRKN6Y3,0141 TVs 42-50,1.1
B0B2DJR55Z,0141 TVs 42-50,1.1
B0D8J7L6N9,0141 TVs 42-50,1.1
B0D9H9QX7J,0141 TVs 42-50,1.1
B0C1BTYKQC,0141 TVs 42-50,1.1
B0CBKW4G16,0141 TVs 42-50,1.1
B0CXTJJ3JG,0141 TVs 42-50,1.1
B08V4WXD63,0141 TVs 42-50,1.1
B0CLDJQTC2,0141 TVs 42-50,1.1
B0B6PV1VMJ,0141 TVs 42-50,1.1
B0BWWL46ZJ,0141 TVs 42-50,1.1
B0B4DHBDJK,0141 TVs 42-50,1.1
B0C5Y3NP7M,0141 TVs 42-50,1.1
B0BCXRTJBP,0141 TVs 42-50,1.1
B0CYPZ4Y6G,0141 TVs 42-50,1.1
B0BGSXKPH4,0141 TVs 42-50,1.1
B0D31D6NCR,0141 TVs 42-50,1.1
B0DCBYRXLX,0141 TVs 42-50,1.1
B0CYCKXD3F,0141 TVs 42-50,1.1
B09NYH4NDV,0141 TVs 42-50,1.1
B0C4B2JX2C,0141 TVs 42-50,1.1
B0BY2C7PLQ,0141 TVs 42-50,1.1
B0CQLT9QB6,0141 TVs 42-50,1.1
B0C61NW3L3,0141 TVs 42-50,1.1
B08VD8TCY5,0141 TVs 42-50,1.1
B0CYZL2JY3,0141 TVs 42-50,1.1
B098BJN2B5,0141 TVs 42-50,1.1
B0DDL75Y3W,0141 TVs 42-50,1.1
B0CQ5D8SYC,0141 TVs 42-50,1.1
B0CZ9QKH7C,0141 TVs 42-50,1.1
B0CF64MJCK,0141 TVs 42-50,1.1
B0DCZ8S7KW,0141 TVs 42-50,1.1
B0CB3L2TW5,0141 TVs 42-50,1.1
B0CXTPSW7M,0151 TVs 51-60,1.2
B0D6W2D9NS,0151 TVs 51-60,1.2
B0D3VM2HGM,0151 TVs 51-60,1.2
B0CBQ1RDL6,0151 TVs 51-60,1.2
B0BBGW3RJV,0151 TVs 51-60,1.2
B0CXF49BXG,0151 TVs 51-60,1.2
B0C33DKXTQ,0151 TVs 51-60,1.2
B0CY5DHLQP,0151 TVs 51-60,1.2
B0BSNJH2KB,0160 Projectors,1.4
B0D5DDMWJ8,0160 Smart Phone,1.1
B0CXJDKQXR,0160 Smart Phone,1.1
B0CR77DKYG,0160 Smart Phone,1.1
B0CQ59K8F9,0160 Smart Phone,1.1
B0BFCYBQQW,0160 Smart Phone,1.1
B0C4P9W7KD,0160 Smart Phone,1.1
B0D1KN92Q1,0160 Smart Phone,1.1
B0C6MM5V7L,0160 Smart Phone,1.1
B0CC1RNJBP,0160 Smart Phone,1.1
B0CY21CBC7,0160 Smart Phone,1.1
B0B2K9T6L3,0160 Smart Phone,1.1
B0BW68WVK3,0160 Smart Phone,1.1
B0D31YK3NJ,0160 Smart Phone,1.1
B0D3L362XV,0160 Smart Phone,1.1
B0CW6M11F5,0160 Smart Phone,1.1
B0D3L2KG8S,0160 Smart Phone,1.1
B0DJL3K9ZZ,0160 Smart Phone,1.1
B0BX9M5K9Y,0160 Smart Phone,1.1
B0CQJRHSDR,0160 Smart Phone,1.1
B0CP3Q816W,0160 Smart Phone,1.1
B09QLBYCNY,0160 Smart Phone,1.1
B0CLNQMG33,0160 Smart Phone,1.1
B09R1SQPNS,0160 Smart Phone,1.1
B0BBVHZSCW,0160 Smart Phone,1.1
B0CN18CZCQ,0160 Smart Phone,1.1
B09QLHDY2V,0160 Smart Phone,1.1
B08NXWRVV2,0160 Smart Phone,1.1
B0CQJY9JYT,0160 Smart Phone,1.1
B0D31XY6RG,0160 Smart Phone,1.1
B08TWZP9YB,0160 Smart Phone,1.1
B0CTKLDTKD,0160 Smart Phone,1.1
B0CQ5C2274,0160 Smart Phone,1.1
B0CKSG4N5J,0160 Smart Phone,1.1
B0BCKTBMCD,0160 Smart Phone,1.1
B0BMQ7HRBQ,0160 Smart Phone,1.1
B0BCKXGDGR,0160 Smart Phone,1.1
B0D6W1FHN4,0160 Smart Phone,1.1
B07XVRPZMH,0160 Smart Phone,1.1
B0DC742WFC,0160 Smart Phone,1.1
B0CZXJHQQ4,0160 Smart Phone,1.1
B0CTMM8S86,0160 Smart Phone,1.1
B0CR773B14,0160 Smart Phone,1.1
B0BD8F2GYJ,0160 Smart Phone,1.1
B09SJ596S8,0160 Smart Phone,1.1
B0DB5SNQ67,0160 Smart Phone,1.1
B0BS1C4VLZ,0160 Smart Phone,1.1
B0CRGZQ4MN,0160 Smart Phone,1.1
B0DHJ2WQ8X,0160 Smart Phone,1.1
B09HR38P4J,0160 Smart Phone,1.1
B0CRW23RSG,0160 Smart Phone,1.1
B08ZNKX1NP,0160 Smart Phone,1.1
B0BTM5RCY6,0160 Smart Phone,0.5
B08CH6VKHW,0160 Smart Phone,1.1
B0C9TFF7GM,0160 Smart Phone,1.1
B09HTTTLJ2,0160 Smart Phone,1.1
B0CTJCHX2F,0160 Smart Phone,1.1
B0CFL27SH4,0160 Smart Phone,1.1
B0BZRVGTHY,0160 Smart Phone,1.1
B0CG91YS95,0160 Smart Phone,1.1
B0BNJ7FLR4,0160 Smart Phone,1.1
B0CPDT8C72,0160 Smart Phone,1.1
B09DQ5G77Q,0160 Smart Phone,1.1
B0CKSFPFBN,0160 Smart Phone,1.1
B0BD8NXHNL,0160 Smart Phone,1.1
B08D3MWJVV,0160 Smart Phone,1.1
B0BPBY7NHM,0160 Smart Phone,1.1
B0BQMW7SYX,0160 Smart Phone,1.1
B0D31ZN4M6,0160 Smart Phone,1.1
B0CNSX68K8,0160 Smart Phone,1.1
B0CLLXNSKT,0160 Smart Phone,1.1
B09PFCNQHF,0160 Smart Phone,1.1
B0DJ344HV2,0160 Smart Phone,1.1
B09468JZ4J,0160 Smart Phone,1.1
B0C7HJ3SHV,0160 Smart Phone,1.1
B0B28W8BXW,0160 Smart Phone,1.1
B09HBQKRQF,0160 Smart Phone,1.1
B0D2HBMW85,0160 Smart Phone,1.1
B08L5TTSCF,0160 Smart Phone,1.1
B0B96FYD6G,0160 Smart Phone,1.1
B0CQJTYP5W,0160 Smart Phone,1.1
B0DJ337X5Z,0160 Smart Phone,1.1
B0C9TKLFQV,0160 Smart Phone,1.1
B0CGNVLFDG,0160 Smart Phone,1.1
B097Y8GK22,0160 Smart Phone,1.1
B07CMVJW61,0160 Smart Phone,1.1
B0BW8Q1MBR,0160 Smart Phone,1.1
B09QS7SRYQ,0160 Smart Phone,1.1
B093LFXWMG,0160 Smart Phone,1.1
B0BW8GRHN3,0160 Smart Phone,1.1
B09MGCPYFZ,0160 Smart Phone,1.1
B0D1GWYH9X,0160 Smart Phone,1.1
B0BFJH8DHG,0160 Smart Phone,1.1
B0B5RTV3YX,0160 Smart Phone,1.1
B0BHDL6T1Z,0160 Smart Phone,1.1
B0CNRQRJKM,0160 Smart Phone,1.1
B0CZS1YTCF,0161 TVs 61-69,1.4
B0BNW6941F,0161 TVs 61-69,1.4
B0CZS3PRQG,0161 TVs 61-69,1.4
B0BXTBFN81,0161 TVs 61-69,1.4
B0BXTBDQBK,0161 TVs 61-69,1.4
B0CZS4H87H,0161 TVs 61-69,1.4
B08X4LYZ9Q,0161 TVs 61-69,1.4
B0CZS3NYRS,0161 TVs 61-69,1.4
B0CMJKQZQW,0165 Smartphone bundle,0.5
B0D1C653CG,0165 Smartphone bundle,0.5
B0D4MMZSF9,0165 Smartphone bundle,0.5
B09R1SRDL6,0165 Smartphone bundle,0.5
B0CMJLR9LZ,0165 Smartphone bundle,0.5
B09R1VDHJT,0165 Smartphone bundle,0.5
B0D37ZCB16,0165 Smartphone bundle,0.5
B0D8RCWDNR,0165 Smartphone bundle,0.5
B0D2DBNX7T,0165 Smartphone bundle,0.5
B0D2DCWR61,0165 Smartphone bundle,0.5
B0D1C9HRFP,0165 Smartphone bundle,0.5
B0CTHXD3RX,0165 Smartphone bundle,0.5
B0CLLWLK2C,0165 Smartphone bundle,0.5
B0CLLXF51Y,0165 Smartphone bundle,0.5
B0D236GDHF,0165 Smartphone bundle,0.5
B0CNKFF9XX,0165 Smartphone bundle,0.5
B0CNVV76G7,0165 Smartphone bundle,0.5
B0CLLWKF9X,0165 Smartphone bundle,0.5
B0D151L54P,0165 Smartphone bundle,0.5
B0CSG1QJ3W,0165 Smartphone bundle,0.5
B0DCJHM9W1,0165 Smartphone bundle,0.5
B0CG9TBYY5,0165 Smartphone bundle,0.5
B0DCJLG3TW,0165 Smartphone bundle,0.5
B0CMJFKN7M,0165 Smartphone bundle,0.5
B0BQMTBKJ1,0165 Smartphone bundle,0.5
B0D66HTBV4,0165 Smartphone bundle,0.5
B0CLLW4N63,0165 Smartphone bundle,0.5
B0BWNWMQ9G,0165 Smartphone bundle,0.5
B0CLLT2ZD9,0165 Smartphone bundle,0.5
B0B6GG1RHW,0165 Smartphone bundle,0.5
B0D4MPD1BS,0165 Smartphone bundle,0.5
B0D4MN23VM,0165 Smartphone bundle,0.5
B0D4QXKJWY,0165 Smartphone bundle,0.5
B0D2D8YYX5,0165 Smartphone bundle,0.5
B0CHYMQL25,0165 Smartphone bundle,0.5
B0D4QXCBRW,0165 Smartphone bundle,0.5
B0CMJKNCQH,0165 Smartphone bundle,0.5
B0CW1FG2ZY,0165 Smartphone bundle,0.5
B0D37VYGQZ,0165 Smartphone bundle,0.5
B0D5R8SPHR,0165 Smartphone bundle,0.5
B0CTHZF8ZS,0165 Smartphone bundle,0.5
B0CLLWZ5R2,0165 Smartphone bundle,0.5
B0D5R7K46S,0165 Smartphone bundle,0.5
B0DCK26SQQ,0165 Smartphone bundle,0.5
B0CW1HNKBT,0165 Smartphone bundle,0.5
B0CSG2JH4Y,0165 Smartphone bundle,0.5
B0CLLX2GW6,0165 Smartphone bundle,0.5
B0CLLVNDQJ,0165 Smartphone bundle,0.5
B0CLLX5B1N,0165 Smartphone bundle,0.5
B0D5R9QNJH,0165 Smartphone bundle,0.5
B0CLLVYM5S,0165 Smartphone bundle,0.5
B0CTHZC9TW,0165 Smartphone bundle,0.5
B0CLLXQHDH,0165 Smartphone bundle,0.5
B0D4MN4X33,0165 Smartphone bundle,0.5
B0CMJL7XTZ,0165 Smartphone bundle,0.5
B0DCBKB7TQ,0165 Smartphone bundle,0.5
B0CG9S4K6P,0165 Smartphone bundle,0.5
B0CTHYJ7RK,0165 Smartphone bundle,0.5
B0CNKC6RMV,0165 Smartphone bundle,0.5
B0BQMTKDQ8,0165 Smartphone bundle,0.5
B0D1C65XGY,0165 Smartphone bundle,0.5
B0C81BFP4S,0165 Smartphone bundle,0.5
B0D2DC1Y3N,0165 Smartphone bundle,0.5
B0CNH5ZNPV,0165 Smartphone bundle,0.5
B0D5R87QN5,0165 Smartphone bundle,0.5
B0CMJKV5CY,0165 Smartphone bundle,0.5
B0CLLV41N6,0165 Smartphone bundle,0.5
B0D2DCCJ4B,0165 Smartphone bundle,0.5
B0CMJL12C7,0165 Smartphone bundle,0.5
B0CNH5SXZN,0165 Smartphone bundle,0.5
B0C819183H,0165 Smartphone bundle,0.5
B0CMJL5QMK,0165 Smartphone bundle,0.5
B0CLLX9WG6,0165 Smartphone bundle,0.5
B0CLLWG3C4,0165 Smartphone bundle,0.5
B0CLLXLH1F,0165 Smartphone bundle,0.5
B0CNVT5FSP,0165 Smartphone bundle,0.5
B0CLLX6C9M,0165 Smartphone bundle,0.5
B0CMJKKQVS,0165 Smartphone bundle,0.5
B0D2DCH8JH,0165 Smartphone bundle,0.5
B0CTHYTHFT,0165 Smartphone bundle,0.5
B0CMJGC9HP,0165 Smartphone bundle,0.5
B0CLLWJ418,0165 Smartphone bundle,0.5
B0CJ9QCV68,0165 Smartphone bundle,0.5
B0B7J44M5V,0165 Smartphone bundle,0.5
B0D2DBXQPK,0165 Smartphone bundle,0.5
B0DGY1Z81S,0165 Smartphone bundle,0.5
B0CLLTPMBV,0165 Smartphone bundle,0.5
B0CNH77WY4,0165 Smartphone bundle,0.5
B0BWS69GW7,0165 Smartphone bundle,0.5
B0CLLVRXK8,0165 Smartphone bundle,0.5
B0D5R67XS9,0165 Smartphone bundle,0.5
B0CW18DGF4,0165 Smartphone bundle,0.5
B0CLM7WRYY,0165 Smartphone bundle,0.5
B0CW214LG6,0165 Smartphone bundle,0.5
B0CMJKP1HM,0165 Smartphone bundle,0.5
B0CNVVD5TZ,0165 Smartphone bundle,0.5
B0CW19HLJ4,0165 Smartphone bundle,1.1
B0CW5WNJDK,0165 Smartphone bundle,0.5
B0CW1QC1V1,0165 Smartphone bundle,0.5
B0C598K8LB,0165 Smartphone bundle,0.5
B0CLLX59G7,0165 Smartphone bundle,0.5
B0C9R2K6TY,0165 Smartphone bundle,0.5
B0CNPVDQJQ,0165 Smartphone bundle,0.5
B0DC9Y2NGL,0165 Smartphone bundle,0.5
B0D4MNVKC7,0165 Smartphone bundle,0.5
B0C81DC8MS,0165 Smartphone bundle,0.5
B0D37F1Q5D,0165 Smartphone bundle,0.5
B0CLLV68VK,0165 Smartphone bundle,0.5
B0CLLW4Q5K,0165 Smartphone bundle,0.5
B0CTHYFH35,0165 Smartphone bundle,0.5
B0CLLW9JV7,0165 Smartphone bundle,0.5
B0DH4TJ712,0165 Smartphone bundle,0.5
B0D5R6CFTK,0165 Smartphone bundle,0.5
B082DRHWLZ,0165 Smartphone bundle,0.5
B0CVQL3L2K,0165 Smartphone bundle,0.5
B0D5R7V23K,0165 Smartphone bundle,0.5
B0CR77BGWB,0165 Smartphone bundle,0.5
B0CTHYZH9J,0165 Smartphone bundle,0.5
B0D5R74G3D,0165 Smartphone bundle,0.5
B0CM28VB8H,0165 Smartphone bundle,0.5
B0D2D9Q628,0165 Smartphone bundle,0.5
B0BWS9TRHV,0165 Smartphone bundle,0.5
B0CLLW8HM1,0165 Smartphone bundle,0.5
B0BWS8QM1P,0165 Smartphone bundle,0.5
B0D7CWLP99,0165 Smartphone bundle,0.5
B0CHYPP5RQ,0165 Smartphone bundle,0.5
B0D7CTNPKN,0165 Smartphone bundle,0.5
B0CNKFVK4P,0165 Smartphone bundle,0.5
B0DG2XPB1J,01720 Standalone,0.5
B0D1KQHSWD,0180 Tablets,1.1
B0BG5JM9MJ,0180 Tablets,1.1
B0C69ND1J2,0180 Tablets,1.1
B075S7LG8X,01810 Controllers,0.5
B001CXYMFS,01815 Wheels & Gearboxes,1
B078214RS4,01815 Wheels & Gearboxes,1
B01H6KXGDO,01815 Wheels & Gearboxes,1
B005L0Z2BQ,01815 Wheels & Gearboxes,1
B015QCUL28,01815 Wheels & Gearboxes,1
B09PX6GHJ7,01815 Wheels & Gearboxes,1
B08VH3ZGM4,01815 Wheels & Gearboxes,1
B0CB3TT2V2,01815 Wheels & Gearboxes,1
B005PPOBQE,01815 Wheels & Gearboxes,1
B076J1JBNY,01815 Wheels & Gearboxes,1
B091BN8PY4,01815 Wheels & Gearboxes,1
B01HRYFODO,01815 Wheels & Gearboxes,1
B0B3MSFMWN,01815 Wheels & Gearboxes,1
B0B3RJNZXG,01815 Wheels & Gearboxes,1
B07NZWDH7B,01815 Wheels & Gearboxes,1
B09LMTBXGG,01815 Wheels & Gearboxes,1
B015ECTG9Y,01815 Wheels & Gearboxes,0.8
B0CYWLSCFW,01820 Headsets,0.5
B0CYW96C5F,01820 Headsets,0.5
B0CYWJJLBY,01820 Headsets,0.5
B0B7NT5YQ4,01820 Headsets,0.5
B0CMJYZ76W,01820 Headsets,0.5
B08GR7817B,01820 Headsets,0.5
B095KHM1M5,01820 Headsets,0.5
B0BKG6X4Q3,0183 Kitchen Electrics Accessories,0.8
B01ISTFWUM,0183 Kitchen Electrics Accessories,0.8
B0CTJKK8QG,0183 Kitchen Electrics Accessories,1
B0B7JKRL1Q,0183 Kitchen Electrics Accessories,0.8
B09Q8HGB4D,0183 Kitchen Electrics Accessories,0.5
B0B12JM4GB,0183 Kitchen Electrics Accessories,0.5
B0CFPWGGZC,0183 Kitchen Electrics Accessories,0.5
